stamp_ns,time_gap_ms,go2_x_m,go2_y_m,go2_z_m,go2_yaw_rad,vo_x_m,vo_y_m,vo_z_m,vo_yaw_rad,position_difference_m,yaw_difference_rad
1785126493925118408,0.298634,0.0002161638638470003,-0.00014395502855091706,4.594603173479981e-05,0.003969377767681618,0.00046062954770493457,0.0011243404288150292,-0.0005790233267810647,-0.0005515159519097408,0.0014348949567278275,-0.00452089371959136
1785126493958462158,0.315604,0.00023074051884420084,-0.00013770182648083435,3.712861711361465e-05,0.004251428580340403,0.0002609302725699736,9.606512945777556e-05,-0.0007215920431154187,0.00016210125589617648,0.0007944906866522774,-0.004089327324444227
1785126493991805908,3.176471,0.00021974670430835967,-0.00012618663248457036,4.426849220404092e-05,0.0040787476752018334,0.0002958581309451864,4.084880194194237e-05,0.002046810073762565,-7.15091224093825e-05,0.0020109367398030357,-0.0041502567976112155
1785126494025149658,3.052452,0.00019173714470090272,-0.00013863929270322616,4.148947051408525e-05,0.0042402482221821055,0.0001111271790557841,0.0017833579579054802,0.0029557178190363297,-0.0008959564094109928,0.0034918903569899533,-0.005136204631593097
1785126494058493164,3.054073,0.00021039138463493367,-0.0001392330235412403,3.574776178254623e-05,0.00435894464906746,0.00011460736695814262,0.0001562476471420904,0.0009136631627731076,-9.429821399266865e-06,0.0009312458623189671,-0.004368374470466728
1785126494091836670,3.101232,0.00020236535105806264,-0.00014398347238096684,3.983587019074728e-05,0.004275825551869097,0.000693147173616937,1.0858527509231742e-05,-0.0006118881397152679,5.629004020928808e-05,0.0008304137687756523,-0.004219535511659809
1785126494125179932,3.093788,0.00019043835567045757,-0.00018723989598672724,3.069784326675045e-05,0.004597252544729687,0.0002655247973800823,0.00011415220455703854,-0.0005036403444611431,0.00011782369478354831,0.0006180553946557913,-0.004479428849946139
1785126494158523193,3.098741,0.00020247982212625413,-0.00016547779986013055,3.5105057254320036e-05,0.004544726537192559,-0.00030655961807754637,-0.0005511648197283972,0.0009013356247719987,0.0003646173690626619,0.001076211422109923,-0.004180109168129898
1785126494191866211,3.185705,0.00018073008637523036,-0.0001843074816451219,3.8025927365915264e-05,0.004473397605215156,0.00017708705079563314,0.0015462178255102237,0.00020275271677164334,-0.000786218226974279,0.0017383515253139269,-0.005259615832189436
1785126494225209229,3.102677,0.0002071469238041316,-0.00017783370171594966,3.567346151121656e-05,0.004763189400167332,0.00039977309027156287,0.0006629945831150969,-0.0003909331853975312,-0.00023058292893404853,0.0009623358435424625,-0.00499377232910138
1785126494258552002,3.164123,0.00021095009079804392,-0.00016388607422121313,3.7966082945539924e-05,0.004612431224585484,9.504256227073754e-05,0.0004009414272137496,0.000252938428018245,-0.0003159137695033955,0.0006153679961556575,-0.004928344994088879
1785126494291894775,3.151899,0.00020117642321403685,-0.00016913578909135075,4.534097465769251e-05,0.004743327911634706,-0.0003521356297236346,0.0010709461352217296,0.0005820861809809608,-0.0006027933456872968,0.0014601550682873175,-0.005346121257322003
1785126494325237549,3.244102,0.00023028774552713325,-0.00015345074122359153,4.237574280858344e-05,0.0048603835290222455,5.083018238484676e-06,9.633708406860664e-06,0.0009138531081214764,0.00013403931406438325,0.0009147603539491223,-0.004726344214957863
1785126494358580078,3.121961,0.0002496162021517593,-0.0001379152599851506,5.443193903517145e-05,0.004614621489084879,-0.0001544142364383198,-0.0003078485412632127,0.00011014866890561722,0.00017986432659998153,0.00044183964215615244,-0.004434757162484897
1785126494391922363,3.191026,0.00024698354396943616,-0.0001481955047894849,5.348281122076719e-05,0.004894232955683994,0.0005809971670560113,0.00018833237596093533,0.0018591660217843742,4.036314979891105e-05,0.0018668979543191657,-0.004853869805885084
1785126494425264648,3.108457,0.00023741073030982088,-0.00013346181798967402,6.227547608456589e-05,0.004930826922930576,0.00017995840921534656,0.000771408817389085,0.0008747987495345237,-0.00046117872396998094,0.0012174915629554633,-0.005392005646900557
1785126494458606689,3.255956,0.00022574121499279373,-0.00014894526560425896,5.405515320886613e-05,0.004785120030298463,-0.00013121321825067912,0.00019768683715225272,0.00247500030823383,-0.0001667219367193615,0.002471547233154248,-0.0049518419670178246
1785126494491948730,3.28663,0.00019594213725662406,-0.0001525394464441889,6.560346017006723e-05,0.005070667983490898,0.00012764043667991948,0.00023725169259580025,0.0015367178850128932,-1.4195055424801429e-07,0.001523410616136175,-0.005070809934045145
1785126494525290771,3.304191,0.00020419586964933836,-0.00014419980656273548,6.694884980636401e-05,0.004894670464212159,0.00016353032700911418,-0.0008488303084385828,0.0009969756107988735,0.0005148015812962642,0.0011675219940944371,-0.004379868882915894
1785126494558632568,3.291705,0.00020610847996144156,-0.000124807537284825,7.09479375973069e-05,0.004938836784346795,0.0005859085942326137,0.0006269971964944426,0.0016217000082455744,-0.00018668001987968066,0.0017647352405256716,-0.005125516804226476
1785126494591974121,3.201728,0.0002309447489667187,-0.00010916896370446518,6.758900252110745e-05,0.005165618153969398,-0.00035062400039182287,-0.0005109566492208682,0.001229001757527424,0.0003527051054387434,0.0013596084517074937,-0.0048129130485306554
1785126494625315674,3.272207,0.00020320131095963924,-0.00011866480385859396,6.725179096758537e-05,0.004843357492726905,0.00013286722511813786,-0.0006869962615749063,0.0013241008761415843,0.0003451524747782674,0.0013811651430454745,-0.004498205017948637
1785126494658657227,3.341971,0.00017783070538195578,-0.00012626185040584323,6.0578630241803856e-05,0.005038987284489464,-0.0002611103128890297,0.0012898033456481333,0.0010981512261565808,-0.0005794383859720481,0.0018095487693868563,-0.0056184256704615125
1785126494691998535,3.202634,0.00021026816589907397,-0.00011236603880983343,6.539066137648588e-05,0.005290442153754006,-0.00017502370370024335,0.0002950342790668626,0.0010068513496806137,-0.00016116358513841613,0.0010957979154056885,-0.005451605738892422
1785126494725339844,3.262184,0.0002051333327558217,-0.0001397144317694526,5.675918021822365e-05,0.005223793224734675,1.1389035888813147e-05,0.0004831209214444173,0.0024185012236487354,-0.0003777284278676734,0.0024501604456624603,-0.005601521652602348
1785126494758680908,3.274194,0.00021697049932044166,-0.00013162746253804798,5.898798009186891e-05,0.005582338683793059,0.0010478780536897847,0.0007710350594487357,0.0007937410992243119,-0.00020683762435474734,0.0014300591381416496,-0.005789176308147806
1785126494792022217,3.325832,0.00024129451951863248,-0.0001107441965937834,5.930287079917057e-05,0.00546665931132152,-0.00042080606066650786,0.00024021927642092888,0.0007660915466767841,-0.00019424284970049601,0.0010300984273460855,-0.005660902161022017
1785126494825369141,3.320291,0.00023014350922794096,-0.00011198290655822665,5.967913494719118e-05,0.0055437065718283544,-0.0001836605619832204,-9.891953594921252e-05,0.0014880599469748398,0.00010584301267626608,0.0014871705366807685,-0.005437863559152089
