stamp_ns,time_gap_ms,go2_x_m,go2_y_m,go2_z_m,go2_yaw_rad,vo_x_m,vo_y_m,vo_z_m,vo_yaw_rad,position_difference_m,yaw_difference_rad
1785119633901121338,1.842959,4.6426423564166324e-05,0.00018699938730020236,2.471449541834128e-05,0.0006113770967279301,0.00035075031085379387,-0.00033285634597866664,4.457607046292438e-05,0.0003124463249090977,0.0006027084651481445,-0.0002989307718188324
1785119633934463867,1.475962,6.887261592172978e-05,0.00020448987041261378,-2.3805508742762578e-05,0.0005984401539832054,0.0003360075733198196,-0.0012756347115526524,-0.0004004705990256552,0.0006988958374561335,0.0015504858766979311,0.00010045568347292805
1785119633967806396,1.689753,3.752074668820786e-05,0.00019288446725142157,-7.551348891763841e-05,0.0003447021990944021,-0.0002532542856811216,-0.0012590547022505642,1.960791168220814e-05,0.0004180089472123573,0.0014838212669440942,7.33067481179552e-05
1785119634001148682,1.652723,4.020482275799152e-05,0.00019187425589608557,3.573398187295089e-05,0.0006414104765541755,0.0007900719325295981,-0.00036248071027809284,-0.00023815003125419377,0.000395415562478274,0.0009719169529778905,-0.0002459949140759015
1785119634034490967,1.819301,6.509955246207246e-05,0.0002167478966129213,0.000153832375101802,0.0005442206764676265,0.0007241128829637511,-0.0003477124893099907,-0.0021632313562338227,0.00024004768793655306,0.0024742066268050706,-0.0003041729885310734
1785119634067833008,1.58533,5.46309707167267e-05,0.00022231779033033056,0.0002686286626656914,0.00044927501597216924,0.00010461523073139807,3.9755206517177445e-05,0.0008664675015460879,4.1813302570506865e-05,0.000627087554119526,-0.0004074617134016623
1785119634101174805,1.840589,4.239982525517217e-05,0.0002130596664447044,0.0003266296218137198,0.0006599959464370811,-0.0003431856482538551,-0.0003226598203843217,0.000756210323628301,0.0003633541232949146,0.0007875348280051137,-0.00029664182314216646
1785119634134516602,1.848131,6.236141924783507e-05,0.0002116302460316408,0.0002474000546676026,0.000409281388941727,-0.00010679498294724848,-0.0014238813161253723,0.0014272258242184917,0.0005135275829947691,0.002023734371119196,0.00010424619405304202
1785119634167858398,1.775086,4.924354335738783e-05,0.00021941120615476202,0.00012875594312574987,0.0004884301592956038,0.0007764213954872455,-0.0008586834648039686,-0.0003054570228810977,0.0005399570286111742,0.0013709911188721357,5.152686931557035e-05
1785119634201199951,1.769271,6.000039042305238e-05,0.00023095074207489646,-2.5410943653147844e-06,0.0005780279328277585,-3.6904614463535274e-05,-0.000693611893001408,-0.0002424749178584174,0.0004207131418419376,0.0009600910820371829,-0.00015731479098582087
1785119634234541504,1.444467,5.986241674760513e-05,0.00022803044508924608,5.090702359976496e-06,0.0003409615638544292,0.0008163303666548148,-0.0006784716585521291,-2.079638429041769e-06,0.00021818931367720032,0.0011806952345673654,-0.00012277225017722892
1785119634267882813,1.57045,4.0057143347290255e-05,0.00024878774460660276,8.35122412493597e-05,0.0006249174960016769,-0.0004288316774926283,0.0002736742466719852,-0.0002151434573487145,6.711709704877113e-05,0.0005564811682337537,-0.0005578003989529058
1785119634301224121,1.87889,6.14853465798465e-05,0.00024144608845061741,0.00015340049088585794,0.0004968795659415151,0.0004808085564288923,-0.0020917416468312607,0.00012871991721285987,0.0008621737006194812,0.0023706973853920526,0.0003652941346779661
